machine_id,Coolant_level,Electrical_supply_voltage,Electrical_supply_current,Compressed_air_flow_rate,Compressed_air_pressure,Compressed_air_temperature,Through_spindle_coolant_pressure,Through_spindle_coolant_flow,Flood_coolant_flow,Coolant_temperature,Coolant_Acidity,Spindle_speed,Servo_motor_vibration,Servo_motor_torque,Coolant_dilution,Ballscrew_strain,Process_sound_monitoring,Spindle_vibration,Target_1
620b7d2e-26ea-432e-af3e-6884343bf34c,230,346.8,156.7,32.3,5.8,46.6,946.6,695.8,285.1,44.6,13.8,10112.1,34.1,27.4,136.2,14.8,32.7,13.7,1
bfb9f9af-1b3c-48fa-a5d4-a7a539b62bed,149,122,87.2,32.2,15.7,54.3,180.3,84.4,257.9,39.5,2.1,21915.9,20.8,143.2,27.4,34.3,46.6,17,1
7d564fff-bd0a-40ec-91cb-c7f1e21f7408,114,270.6,68.8,93.8,30.7,7.2,1421.4,671.6,535.6,99.4,1.7,5675.1,8.3,178.1,144.4,62.4,167.4,28.7,2
871eaf13-71b5-4a9d-8dac-ea1d8385df13,204,131.8,127.9,29.9,4.8,20.6,879,570.9,374.2,84.6,12.1,20865.6,17.2,104,159,8.3,148,14.5,2
7dfe868e-5a1e-416b-83d1-0fbc1bde3de4,240,247.8,140.1,64.1,29.2,31.7,830.5,616.3,509.8,31.4,2.2,3738.8,22.9,175.6,118.1,99.6,143.1,3.6,1
e6b1237d-b2d9-4c9f-93c6-b3f43f05241e,251,221.5,83.6,103,19.3,67.5,585.2,545.1,120.9,3.1,5.4,43231.6,35.5,147.5,6.1,5.9,118.4,29.7,2
5a1e3e4c-be72-47c9-9173-6aa52d427970,190,276.9,79.3,44.1,38,1.7,17.6,142.7,578.5,70,13.5,28798.3,43.1,49.6,81.9,65.1,146.4,14.3,2
05efd865-7904-4ef5-8859-56d13bfefca7,10,331.2,22.9,135.4,38.2,34.1,1042.8,557,183.4,35.6,7,38493.4,6,97.3,76.7,48.2,31.8,13,1
249657e7-6c1a-48d9-81d4-241c8f745cd2,166,127.5,101,47.6,35.6,25.9,288.7,590.6,258.3,34.5,13.1,7726.3,15,69.5,38.5,12.3,168.8,5.9,1
b482e159-5f61-46da-94ec-702e9ac5f421,18,159.2,56.5,59.3,11.8,70,1316.7,523,141.2,23.8,2.7,1450.6,17.1,136,133.7,70.1,102.4,19.6,2
b469d9c2-ea55-4912-b747-89adb6dc3c92,248,324.6,115.2,123.5,14.5,49.7,617.7,536.4,32,25.3,0.5,44896.3,34.8,19.9,102,56.8,49.2,8.5,2
4537e0d3-33de-4e53-9334-9b7145e11a4b,61,334.7,98.1,100.8,39,71.1,736.5,366.7,428,46.5,11.8,22800.8,24.7,35.8,55.8,83.9,67,8.7,1
97176aab-d6e0-426f-820b-7c6161d14835,105,193.5,144.5,44.7,4.1,94.5,1293.7,601.7,500,61.3,0.2,27930.1,25.5,114.3,172.6,52.9,17.9,49.2,2
218631e9-c663-4d3a-bfb4-76d8c4ffadcf,6,189.1,140.8,75.3,28.4,91.3,520.8,350.4,220.6,9.6,3.1,6010.8,38.9,47.4,117.8,37.7,105.6,17,2
5e5674f4-deaa-4b05-8cb1-6a9a1c158f40,131,252.1,75.1,104,38.5,50.7,685.5,699.4,516.9,11,4.8,30615.8,41.3,32.3,115.5,82.1,121,40.4,2
41aa9181-2a62-48ed-a222-a220b4f0437f,106,151.5,68.8,140.3,6.5,37.3,600,637.5,267,15.7,6.4,26854,17.7,143,6,51.6,125,42.6,1
d8bf7282-07a1-4c19-8170-186b7fdfae7c,193,111.5,80.7,34,28,50.2,433.8,438.4,362.7,57.8,5,42632.7,1.8,187,110.1,54.3,33.6,22.7,1
07df1b07-eaf5-4298-8a9e-1e567fc7b29d,166,123,78.8,3.8,43.9,11.8,324.1,557.9,4.8,0.8,6.7,25116.1,46.1,58.5,106,6.5,125.5,41.3,2
39cea298-61d5-4bdb-a33c-364c4c5c839d,71,195.2,96.5,110.1,2.2,85.2,468.2,29,373.5,70,13.2,38376.1,17.5,77.6,119.9,49.8,95,48.8,2
fc1bdc74-e92e-4187-a6b7-e694885bc0e9,38,335.2,132.9,54.2,49.5,60.4,167.5,552.3,407.8,42.1,10.7,39525.5,30.6,145.1,164,9.1,89.7,49.2,2
846a20bd-ad37-421c-b480-cfe85dfe6fad,250,174.9,67.3,130.4,45.6,37.4,438.7,235.3,275.3,42.5,9.9,32677.8,32.6,125.1,120.9,64.1,96.4,48.8,2
fccdaeb8-0dc9-4f2c-ac2e-3c7e9a399952,229,226.4,104.4,16.6,21.4,42.4,1220.6,536.1,489.1,58.2,9.8,42378.6,29.9,134.5,126.6,52.5,90,20,2
738b3319-e260-4215-b690-99b3e3554b7f,219,143.3,56.6,136.6,40.6,36.7,1381.7,451.8,560.8,3.9,13.5,28788,29.8,55.6,82.8,54.7,112.4,46.7,2
ae3d1bb1-7b15-4717-bedc-87ac52ca07aa,108,114.2,154.5,94.2,38.4,90.7,76,477.2,23.2,88.1,3.6,42991.2,2.5,72.7,189.1,53.4,44.6,11.2,2
427026f0-8b31-4a61-964b-5627b3ad03f6,252,129.5,61.6,92.9,45,45.2,363.1,73.7,619.2,72.3,8.8,23014.2,26.2,97.1,28.9,99.5,103.6,44.4,2
2af4836d-e872-4ab0-8eaa-98149510b879,180,311.9,145.7,86,29.2,21.1,1075.5,533,562.6,78.5,12.1,23716.6,27.2,171.6,176.1,76.7,0.3,44,2
8ec2a5a0-e860-44b4-b500-a6a671648670,75,125.5,107,79,5.6,47.6,431.3,299.4,288,83.1,7.5,28535,48.6,130.5,14.8,48.2,177.9,41.2,1
eb87804a-7c44-4eea-9e3c-994c67f414d1,281,316.4,54.9,26,14.6,24.5,1236.5,317.7,451.8,41.4,4.9,31506.4,44,82,38.1,80.4,17.2,23.7,1
11b857fd-7a3f-4970-802d-c7e8253d9e50,245,200.2,35.8,18.5,21.3,16.4,827,17.6,14.9,61.3,8.7,7588.5,10,13.1,190.6,51.5,165,5.2,1
7c24a5b3-5571-400f-ab49-664817595453,182,291.4,69.9,142.4,44.2,1.7,1085.6,214.1,497.2,98,13.9,20482.5,16.5,175.7,116.2,24.7,6.9,7.3,1
003d1173-5248-4468-b8ee-38806fe1df7c,219,265.1,81.6,27.4,48.7,98.1,1108.9,673.1,471.4,8.1,3.4,21430.6,36.6,86.6,107.2,73,13.3,14.7,1
daf05b73-a0bc-4739-b57d-84878e1991c8,162,209,60.8,95.3,14.5,51.4,324.9,46.4,648.5,2.6,9.5,40538.5,45.3,113.3,23.3,5.9,108.5,46.4,2
876f88cf-8335-489a-afa1-e2af7207f68e,186,203.6,139.2,110,6.8,5.3,368.2,471.8,260.6,63,7.4,11437.7,10.2,109.4,30.9,98.6,142,30,1
ff203e2e-ba1a-4d60-ab57-fbe849d2ace8,24,197.9,146.6,84.9,41.3,92.5,58.4,181.6,169.4,23.5,4.3,39376.1,21.4,78.2,98.1,34.5,174.2,26.1,2
a9fd8ac2-0f28-42a3-9bcb-8a894e591d5c,248,227.4,76.3,109.1,0.4,91.2,405.1,238.8,564.8,18.2,10,14657.3,22.4,136.7,153.8,29.5,123.3,47.9,2
7ffec0b5-cf86-43ac-95f3-800965615033,200,255.4,123.5,17.1,41.2,74.4,560.5,151.6,488.1,6.8,8.6,17983.9,40.7,77.2,98,54,111.2,9.7,1
f744d5d4-31c8-4882-9ce5-adc6ab4a8708,113,129.1,109.5,120.5,22,81.5,1461.3,699.4,429.1,24.9,11.8,39405.2,38.9,136.1,56.2,77.5,117.5,7,2
0a1633fd-4cd0-454f-a25c-d65c8c15ffe5,149,206.6,53.1,97.1,12.8,56.9,885.3,595,193.9,25.5,1.8,36905.9,26.9,183,38.2,79.4,120,4.2,1
5f417d7b-6aba-48bc-827b-253f4026b01d,240,183.1,99.1,17.7,15.4,15.6,336.3,538.5,449.7,85.7,13.6,42910.1,45.7,81.2,72.6,83.1,117.9,21.6,2
8767b4a6-e1d0-4ef1-b2a3-ee0b5568c222,263,127.8,33.5,147.3,6.8,24.3,421.6,474.6,165.1,53.2,1.6,15285.9,4.8,90.7,148.6,97.6,139.7,26.4,1
7f86aaff-c4ab-4df1-aaee-edaa20adc82c,143,278.2,126.6,42.1,7.3,68.1,1207.6,425.4,344.7,28.6,2.4,35097,9.5,176.5,171.5,6.5,169.8,26.2,1
56f4661c-b7ef-4fb5-8b71-d61118e9d7a5,22,185,45.5,21.5,24.5,11.2,467.8,318.3,167.6,25.1,7.1,31052.2,26,24.9,150.1,88.1,153.7,47.6,1
d65a1b12-087c-4a3c-8658-857102499e4d,273,289.4,97.8,61.4,19.2,30.7,539.3,374.9,267.4,81.8,13.1,29038.1,28.3,94,45.5,41.9,116.1,34.3,2
cb85d0b5-f77e-4fdf-8751-329ced9841ee,153,206.2,143.4,144.7,35,40.5,1422.6,125.2,282.3,97.4,6.1,26163.7,42.1,26,63.2,98.4,62.2,16.7,1
5f25c4bf-0900-4e81-9f3f-236c6d95af6f,298,205.7,91,62.4,33.1,11.4,1258.6,562.5,282.1,55.4,10.8,27818.1,47.4,158,39.8,8.1,95.7,24.8,2
f995d83d-4fd7-40db-8558-8f7ac16f1dd8,69,140,106.6,95,9.1,51.1,211.3,152.5,344.5,51.4,9.4,36462.8,47.5,63.2,90.1,63.5,133.7,46.5,1
e0b8b503-3fdd-406e-8077-b8806d70c9b6,240,335.9,108.2,71.6,2.7,27.6,1467.9,138.2,444,48.9,9.2,17520.7,23.8,197.2,167.5,46.9,82.3,11.9,1
fd3e9478-70a1-4aa5-bba1-1d7303ee7888,274,234.8,40.4,15.8,48.9,38.2,621.9,433.8,168.6,6.7,4.9,20881.6,32,10.1,36,56.2,82,39.6,1
4c348487-f637-4593-9d21-fcb4001532fb,299,344.6,39.5,142.6,10,5.7,409.5,270.7,22.4,23.8,5.8,23112.4,1.8,137.3,162.6,41.8,157.9,30.3,1
bfd5fdb6-717e-4ba0-a3a1-69b288e40ca5,61,120.3,69.1,53.5,4,80.6,1228.8,291.1,651.1,83.5,11.5,6168,20.5,2.1,150.7,57.2,80.4,13.6,2
c3c346f4-1b16-47be-a6f9-07f356ba9ea4,39,181.5,100.1,55.3,25.7,72.5,298.4,5.6,205.6,22.2,2.1,10306.9,48.9,142.5,107.8,42.2,105.9,26.9,2
cd8083fb-540a-4717-93f9-5c9b4c37385e,134,212.1,102,44.9,40.5,56.5,121.2,232.2,320.5,1.4,6.7,24825.7,5.9,20.7,135.5,26.5,152,18.5,1
abcb989c-33be-4d38-9754-450e73c3065c,112,157.8,134.3,125.9,31.4,13.6,838.9,631.6,190.1,1,11.9,37679.9,40.5,38.3,149.1,12.5,124,29.5,2
aad7daf3-0b3c-4233-963b-692bc2b8e2ca,263,299,87.9,40.7,32.1,79.9,1288.1,129,185.9,18.4,7.8,25513,7.1,64,168.6,23.8,90.4,35.8,1
1ef5b4c2-0f5c-4b7f-a17b-49e3b4f7b4a9,220,237.4,127,141.4,19.2,92.9,203.5,611.3,211.1,91.1,13.2,6155.4,30.9,14.6,62.3,91.7,36.4,25.2,1
5adcdd07-b920-4c71-b91a-3bf9bb52b5de,93,151,23.7,49.4,45.5,85.8,1141.3,437.5,182.8,12,4.4,9452,12,4.8,52.1,50.6,60.8,31.5,1
a6691c6d-1cfb-46a8-b199-3e31c384fc0a,168,269,94.9,114.8,38.4,13.1,245.5,375.9,238.2,89.9,11,44171.4,47,32.2,115,96.6,152.4,33.3,2
c587db81-c1c4-4be2-88f1-ab5511cfdc21,267,147.4,79.4,135.9,17.6,83,1391.3,237.6,582.9,47.1,10.3,36401.4,3.1,73.2,144.9,89.4,39.7,8.3,1
8093ec04-eba0-4832-ac3b-70a44145005c,169,289.7,2.7,88.5,14.1,26.6,646.7,74,340.2,29,5.1,42441.9,39.6,187.3,121.8,58.8,46.8,10,1
62abe6be-6b4a-47f5-8635-0a9f1a987897,210,229.5,20.8,31.7,24.4,25.1,256.1,654,523.6,92.5,6.1,33030.3,10.2,164.7,149.7,10.4,77.7,27.4,1
40551849-34d4-4056-908a-3920f52cc307,180,225.8,24,97.7,9.7,2.2,573,307.2,276.2,85.4,4.4,2540.4,15.7,54.7,62,38.9,154.6,3.3,1
0953c2be-4d1c-4dbc-8d59-52898b8d158b,224,162.7,125.3,108.4,47,40.8,226.9,257.4,296.6,8.5,2.4,22380.2,4.7,183.3,186.7,14.9,17,15.6,1
6b6daf45-5192-4a92-9aeb-b4b45eeaef60,138,254.3,57.2,77,8.1,44.5,1012.3,538.9,319.6,39.4,8.4,4771.4,47.9,166.5,30.4,87.9,131.2,16.7,1
bffb2d91-576e-431c-8e07-1b643a709a64,230,247.8,80.6,120.4,2.3,38,525.5,467.5,127.2,42.9,1.9,24882.2,47.6,54,175.4,69.8,25.5,38.9,1
1d3d409b-e8d1-41c9-99aa-8c8fbf449705,270,241.2,94.4,126.2,30.9,54.9,262.9,334.2,216.8,33.1,2.6,9453.8,20.5,126.2,84.4,98.3,52.6,17.9,1
7667a652-26b1-4321-a440-3c3d4d0f3859,196,226.7,85.8,39.4,16.4,26.3,548.8,84.4,203.3,69.2,6.8,29601.3,3.3,77.5,95.8,45.5,21.8,35.5,1
00770d51-a064-4a6d-8abc-e74d10f61cdf,227,120.7,125.8,124.8,20.4,81.5,901.4,420.6,91.8,46.5,5,33807.7,41.9,191.2,115.7,59.6,119.5,29,2
7ceb5121-c34d-41d9-b737-8908c52414fd,46,294.7,107.4,11,32.6,31.2,1094.1,231.1,619.9,59.4,10.6,7789.8,25.2,68.6,167.9,4.7,64.1,14.7,2
1121f90f-2be4-45ed-a3f8-4a024bbda547,292,283.7,148,90.2,43.9,18.5,1100.1,275.9,600.5,55.3,4.6,20448.3,43,33.3,103.7,49,107.4,15.7,2
8c711411-3e73-4589-94e3-5277fabb31b2,48,289.8,96.5,89.5,45.6,43.5,1101.8,423.1,338.6,3.2,10.3,36215.6,22.7,130.7,152.8,29,25.2,5.7,2
a08f25a7-5ae5-4c7b-b508-5551d6591016,110,266.2,153.1,109.7,37.1,13.3,737.9,375,5.3,42.1,5.1,19504.2,7.7,140.1,37.7,31.2,106.7,41.7,1
4e9d70b1-6687-4339-bb38-f8b5e389159c,31,219.9,36.6,41.2,39.9,41.7,59.6,323.7,59.5,21,1.9,38779,26.3,46.7,159.9,53.5,95.8,25.1,1
2983b6fb-692a-4892-80ce-e7d2d7f74fbc,108,108.9,95.9,60.6,22.2,53.3,603.6,687,681.6,8.5,4,19448.6,30.7,176.3,145,94.7,37,13,2
58a99d56-4046-4cfe-8e4a-05cb3d0b8758,249,336.3,65.5,54.8,31.3,70.5,824.2,443.3,682.4,75,9.5,22198.4,29.5,132.3,20.2,40.9,43.5,22.4,1
e17615f2-5d34-40a8-877c-1bb4727ebdb1,37,267.1,57,38.1,47.1,69,670.1,694,314,76.7,0.7,5883.1,44.8,132.7,113.6,29.5,157.4,9.1,1
3a511538-b556-4495-981d-2226e4c445f5,231,255,23,60.4,21,78.2,949.6,113.6,363.1,17.4,5.9,30354.2,31.5,103.1,51.7,67.8,54,35.3,1
8f35e055-9a46-4eac-aa7c-7743592baf08,264,100.3,21.2,107.3,46.5,54.5,820.1,562.9,264.3,75.4,13.8,36963.8,30.1,71.3,184.7,96.5,76,25.8,2
63fbb0c6-4908-4428-adfe-5acf20b6166a,237,241,57.4,76.1,12.9,2.1,82.5,638.1,79.4,84.4,6.4,32886.2,19,62.4,182.9,47.5,84.6,23.5,2
cdb3dfcf-324c-470c-a32d-51ae9fee476d,221,335.9,159.3,91.5,15.4,55.2,868,570.9,347.6,93.2,4.2,37948.3,27.8,169.8,27.6,47.8,45.1,48.3,2
b74b936f-268d-4a6a-82cf-637a46f84c9a,154,210.8,146.8,119.7,26.9,51.4,1295.9,183.1,398.4,84.9,8.8,28286,18,106.2,35.8,23.5,165.1,22.3,1
e772e344-355c-41ad-96c1-be6cbb63d747,225,192.2,151.3,84.8,1.3,95.3,1042.7,209.7,241.3,95.6,1,18746.8,34.3,76.9,174.8,9.2,165.8,20.2,2
a66e8f88-e9e9-4584-870f-50b6db26d31d,298,214.8,107.2,149.7,42.1,76.7,701.3,134.5,148.3,68,9.4,12231.6,38.1,94.4,107.2,77.5,178.2,13.9,2
f1294668-0b6c-46d0-919d-657fd53b82af,154,272.2,145.3,85.1,17.9,68.4,1348.5,505.2,59.5,99.2,11.3,32867.8,23.4,150.6,153.1,70,34.9,15.6,2
2563101b-1803-4871-8640-726b4357be3d,57,302.1,20.5,119.3,9.9,73.4,1187,321,462.2,27.2,0.4,27407.6,3.5,172.3,15.8,41.8,153.4,50,1
6709dda2-aeda-48b0-bdd2-31dcfdae653c,219,307.9,15.5,2.8,34.3,48.8,370.7,234.9,18.6,53.8,8.7,19589.2,42.3,110.6,5.5,91.2,45.2,3.1,1
3263f3a3-82c7-4408-908b-cd1d45242fb2,188,335.2,30.4,130.1,37.1,99,725.3,379.8,305.2,95.1,12.4,8802.3,19,136.9,36,13.5,53.1,37.1,1
36837292-628d-4eee-b81e-e1fefb39083f,182,321.1,147,120,27.7,54.6,1399,294.8,187.4,28.3,2,15780.9,40.5,185.3,151.6,43.5,100.7,5.9,2
a03e355d-7363-4cc5-b77f-1f652c47b84d,20,133.2,34.1,18.4,38.8,12.3,868.4,378.3,633,85.1,2.4,7521.4,26.8,197.6,159.9,5.9,147,35.6,2
17506bf4-cf6a-40a5-b7cb-dc3e1aa734c6,137,275.8,110.8,100.1,15,43.1,1221.6,41.1,529.7,72.7,12.4,39609.7,5.6,93.4,65.3,41.8,145.9,37.3,2
2ca57ac2-2724-4c63-a6d4-c084e043b498,242,213,32.8,94.1,1.7,39.9,318.4,506.2,41.7,17.7,11.6,39503.6,2.1,192.4,135.6,74.9,82.3,30,1
64a099ff-646f-45ae-a938-61b429e4c660,280,279.4,119.8,95.1,10.5,23.2,1293.6,237.3,231.6,77.8,3.3,17066.7,27,91.5,162.6,14,145.6,3.2,1
ff6a1f63-b8c9-4846-878b-46541a8a0d81,244,182.4,18.8,19.8,16.3,69.6,505.6,198.1,212,95.8,6,16231.7,1.4,184.6,171.6,77.2,106.9,42.8,1
148acc80-72b5-4dcd-9501-887ace674ae3,144,237.2,29.2,22.4,40.2,15.4,13.7,196.6,184.4,41.6,1.7,1677.2,39.9,179.9,59.7,11.7,117,20.1,1
880f406e-00d4-483f-8cd1-4217a6481151,142,153.9,132.1,59.3,46.9,70.9,655.8,314.9,61.8,71,12,4222.3,13.7,85.8,70.6,19.6,95.2,48.7,1
182703d0-9ff1-4a1a-bf1f-faa9d7e68e56,68,336.2,68.1,32.8,10.2,52.7,138,558.5,570.4,67.8,0.1,40689.6,48.8,134.1,183.3,46.7,88.7,6.7,2
b1561572-5bbf-4ef8-878c-70e34797b39e,81,347,133.6,120.1,27.5,49.2,468.2,480,2.8,96,11.4,34083.3,28.9,143.6,156.9,29.9,80.9,30.8,2
41999877-913b-429d-ba65-f9a8ef853533,20,181.7,71.3,33.2,25.3,54.7,1366.9,46.2,166.3,81.3,12.6,44633.5,11.6,149,9.4,76.3,155.1,22.4,2
b1842c61-c475-4927-a806-ffb9f113d829,90,203.9,52.7,69.2,42.6,60.5,553.2,493.8,535.5,23.1,8.3,21690.5,5.9,91.1,106.2,66.8,149.1,4.8,1
b0953e8e-5934-43f6-9bc9-822a33d75c5c,123,181.1,107.2,115.4,35.6,87,1162.6,242.4,196.1,93.9,1.8,15151,44.9,51.7,49,66.8,83.4,23,2
2f4eb005-fd3f-4f5b-ad46-7aba83ef1d98,199,298.1,13,41.7,32.1,4.1,392.6,27.3,402,25.3,14,20548.9,49.8,34.7,1.6,89.2,140,21.5,1
d46c7ba6-47d0-4b32-b4fb-42ad10c37806,232,282.5,9.2,73.3,47.7,21.9,579.2,535.2,347.5,39.5,12.1,31605,4,193.7,83.6,95.6,64.3,6.3,1
cd8661e3-777d-4518-8ab2-32cb3c4dbb64,50,200.3,32.6,44.1,9.7,49,1458.2,111,86.3,99.2,9.5,2213,32.5,151.2,29.7,30.6,61.9,21,1
b1265ca8-15c2-4418-9470-06154b4ae066,45,228.3,74.4,49.8,26.2,41.4,771.3,334.5,501.3,34.3,10.8,22208.8,11.7,67.7,86.9,23.8,143.2,16.1,1
ba45912f-22ac-4dbb-ac37-b18f309d013e,89,213.1,46.9,63.2,5.1,10.9,336.7,285.2,636.8,93.9,12.4,22107.3,13.9,199.9,25,1.9,152.8,25.8,1
a817c4a6-c6ad-448a-a047-0d3ab1fb9e27,228,330.8,34.8,32.9,27.2,85.7,973.3,213.6,514,100,11.4,19754.6,36.6,78.5,90,64.8,88.7,7.7,2
a5647d80-e0a6-4cff-a2dd-6f48f9c65d6f,152,219.9,106.8,82.3,10.9,3,752.2,471.7,232.9,0.1,10,37563.3,22.4,181.7,140.4,74.5,155.4,10.3,2
fcc1c36f-c564-4dd7-87ca-91179c9c81e0,217,175.8,144.6,83.5,12.7,38.6,376.7,479.6,655.4,59.1,13.7,24474.9,31.7,144.5,107.5,90.5,176.9,12.5,2
61058889-4551-41bd-ae85-528c7e573f63,282,118.5,101.9,50.1,44.9,18,1106.5,211.4,31.2,83.7,1.6,7283.4,19.4,137.8,137.1,39.3,178.4,42.7,2
1c20721b-eee4-4dbd-a169-1b175d4e47fc,289,263.8,126.9,27.7,47.5,73.1,746.4,609.5,449.9,75.6,0.8,29395.4,22.1,174.2,27.4,45.7,159.8,24.4,2
8e83158a-2bce-4f7f-b3ea-cbdd3b21dab1,279,129.7,39.9,17,37,16.2,1027.8,200.9,63.9,58.3,7.9,12507.5,29.8,173.4,7.9,87,105.6,39.5,1
f3dc6a0c-3562-4666-8566-a11279956b64,133,301.6,97.1,129.9,24.8,24.1,88.9,555.8,121.4,88.6,10.9,4240.5,18.2,162.7,58.3,38,169.5,42.1,2
2c4fbb6e-ee0e-479e-b45f-9e8943235dbc,38,108.8,114.6,75.8,13.1,98.7,839.4,120.6,630.5,31.3,4.4,20406.3,25.9,180.4,152,15,119.2,25.5,2
d8119d8d-c5ee-4f89-a0fa-092f392930cd,19,100.3,34.7,97.6,38.8,3.8,1354.1,195.4,414.3,88.6,12.4,25392.3,43,113.8,50.8,17,158.8,9,2
b210066c-be24-4f23-90fc-77d03937a5b0,57,163.6,131.1,3.9,1.3,76.8,989.7,483.7,541.5,37.9,4.8,10068.3,49.6,28.6,106.8,18.2,0.5,5.5,1
b6b983cf-3396-40cc-a59b-aff13ff450ca,191,281.9,114.1,14.8,16.7,17.7,913,125.7,526.3,66,13.2,25710.8,30.8,33.3,195.3,35.9,81.1,13.6,1
0d8868dd-e330-4462-b1ea-1818f85e7565,108,156.4,5.2,32.7,8.6,55.5,535.4,44.5,611,14.9,8.4,28621.5,11.2,58.9,151.7,21,78.3,23.3,1
ceeac9ee-2ada-48ec-acfb-25fe6420d2ca,243,233.5,8.7,138.6,3.9,47.8,506.2,111.1,547.3,78.5,8.6,27780.6,1.2,32,49.4,56.3,124.2,23.7,1
258e17a1-87a7-48c7-8699-612e51736458,103,129.7,9.2,117.1,11.8,30,736.2,416.4,503.1,84.2,3.7,11323.4,13.9,146.7,49.6,21.1,76.8,4.6,1
62d59615-a470-4859-a71e-4379398e65d6,21,114.3,72.6,2.1,48,36.8,777.5,38.1,383.9,44.5,8.1,15416.2,32.9,6.2,20.1,55.1,69.6,39.3,1
d9233137-b4a9-432b-bc93-38e745f103e1,217,318,17.4,133.6,37.1,33.3,109.6,595.8,296.6,68.2,4.8,19594.8,28.8,93.2,129.2,83.2,171.5,42,2
4e555fc5-392f-4acc-8828-00def0f57139,107,247,50.1,144.3,0.6,63.2,1369.7,228,128.3,70,5.2,1435.7,41,147.4,7.6,59.2,92.9,25.7,1
61bbe253-77fa-489d-a1f5-1ded4bcebb46,246,216.5,72.2,38.5,20.1,57,852.7,164.8,63.3,50.4,5.3,17695.1,38.6,94.8,145.7,57.7,117.1,34.2,1
033f7708-e06a-4d2c-a5db-8385fc8deccb,238,131.7,157.6,128.2,19.2,18,766.4,318.1,584.7,9.3,0.8,13656.5,16.1,171.9,127,59.3,154,29.4,2
53cb3351-ec21-42db-aa78-7fce99aeed3f,265,253.5,35.2,83.8,20.7,13.5,1194.9,226.1,697.5,24.8,10.6,34916.7,36.3,89.2,43,93.9,162.3,18.6,2
7fc42f2d-3385-4ab3-a6a6-546256e94ef2,131,271.3,5,40,9.1,66.1,892.7,514.5,188.6,32.1,11.8,33227.9,36.6,89.8,163.3,98,60.6,10.3,1
97a7abbc-5d3c-4688-b275-9c4f5ed88dea,82,204,147.7,30.4,12.5,46.1,731.9,451.2,490.6,16.5,12.6,16112.6,44.3,139.3,38.2,79.5,44.1,21.2,1
6f1710cc-7083-416a-a921-ed0222e6f79a,79,196.5,145.2,35.6,48.5,37.7,123.4,186.2,483.4,79.5,7.2,11235.6,11.6,101.1,126.3,49.6,134.7,41,1
35962f0e-97c0-4032-be07-5a8fe81896a2,193,215.1,115.8,17.6,27.9,83.6,209.6,124.7,371,80.7,5.9,18522,40.2,64.5,40.7,11.1,167.1,10,1
8a1eb8a1-d2f7-48da-bd26-781c8136cde0,226,276.3,109.9,31,26.8,85.6,1050.9,684.6,364,78.3,12.9,16733.2,19,123.7,26.2,37.8,120.7,43.4,2
b0bd760e-b5f6-488c-84f5-118dfae0a7f9,272,121.6,50.7,124.1,23,71.8,465.1,337.1,436.9,31.2,12.5,38727.2,4.2,113.2,64.1,33.3,142.1,7.4,1
4f6ef2ef-3cc4-4dab-89c2-17165be98441,202,195.5,1.4,98.5,18.2,59.2,560.2,236.4,320.2,7.2,6.1,25899.6,14.3,112.7,162.7,17.6,97.7,13.5,1
259da423-6c00-4c04-993b-2dae3bdaa395,53,221.2,25.8,30.2,3.8,37.7,1270.7,246.9,607.8,51.2,13.3,10468.1,9.8,187.9,165.7,35.5,57.4,44.7,1
0ea81cda-a766-4ed4-bcf9-500a4f2f9cef,21,251.3,119.9,43.3,2.7,16.1,306,412.6,449,1,9.2,12931.8,8.1,9.4,46.5,70.8,146.9,49,1
765d0d85-f2c3-4acf-9159-9321e651d75a,92,205.7,132.9,114.4,47.5,42.6,1404.4,437.4,68.7,86.9,9.1,34259.5,49.9,9.1,168,40.8,122.7,24.3,2
a20f48b0-e492-418a-a2b0-1219a08eb2f9,167,293.5,131.8,125,13.7,38.1,1021.1,145.9,85,67.5,8.4,44535.2,49.8,196.7,44.3,83.9,138.8,44.4,2
71c39060-6e6f-4a9d-b136-18d2d109e51c,2,102.7,28,147.6,40.3,38.5,956.6,393.1,26.9,4.5,12.3,9993.1,4.6,84.3,83.6,35.3,25.3,12,1
36251da3-4c11-4f7a-aab9-e439be37269c,237,161.7,12.1,27.7,14.9,33,337.9,386,305,56.2,11.1,26866.7,6,70,165.7,26.4,146.1,5.9,1
d64abf06-9055-4916-b875-722a6b2339bc,297,191.8,60.3,31.8,38.9,5.7,1473.5,521,396.7,19.7,9.4,247.2,35.6,63,128.2,70.4,168.1,44,2
86b721b4-4e27-4956-acc6-4b3b9e87769c,107,159,67.4,64.1,0.4,0.7,814.6,486.2,483.9,90.8,12.9,15526.4,17.8,69.8,184.4,58.8,124.4,24.2,2
6bb32f38-c768-4d2e-8dbe-bf5ab5079afc,173,144.3,83.9,5.8,12.5,54.5,290.7,542.5,678.4,51.2,4.6,40164.5,17.1,17.5,54.3,68.5,129.9,21.4,2
f0e6d76b-d966-4565-bc7f-99c80ffd0886,52,237.4,80.1,114.6,41.2,8.8,126.3,670.9,111.3,27.9,9.8,30492.3,26.8,61.7,93.3,43.9,34.5,8.5,1
77660e11-7cbd-4de8-a2ba-858c843b7352,219,185.7,96.1,55.4,3.1,41.7,715.5,561,631.1,51.5,13.5,28618.4,28.9,93.6,141.4,77.4,112.5,39.4,2
